Date,County Name,Partially Vaccinated,Fully Vaccinated,First Booster Dose,Second Booster Dose
06/14/2022,Elk,,,2,13
11/08/2021,Elk,18,8,68,
04/27/2022,Bradford,11,8,9,30
02/12/2022,Potter,1,2,2,
02/12/2022,Schuylkill,24,40,32,
02/12/2022,Snyder,7,7,18,
02/12/2022,Somerset,6,5,1,
02/12/2022,Sullivan,2,,,
02/12/2022,Susquehanna,3,3,5,
02/12/2022,Tioga,1,4,3,
02/12/2022,Union,6,8,8,
02/12/2022,Venango,3,13,12,
02/12/2022,Warren,3,11,2,
04/04/2021,Chester,499,867,,
02/12/2022,Wayne,5,5,11,
06/28/2022,Erie,24,15,31,54
06/16/2022,Forest,2,,4,10
07/03/2022,Blair,3,,2,3
02/13/2022,Adams,13,15,28,
01/06/2021,Out-of-State,2267,109,,
02/13/2022,Armstrong,6,4,2,
02/13/2022,Beaver,15,8,18,
02/13/2022,Bedford,1,3,2,
12/06/2021,Butler,185,123,675,
02/13/2022,Bradford,3,5,3,
06/24/2022,Elk,2,,1,5
02/13/2022,Butler,14,9,7,
02/13/2022,Cambria,5,9,2,
06/10/2021,Lebanon,160,478,,
09/20/2021,Luzerne,194,285,109,
02/13/2022,Clarion,1,2,5,
02/13/2022,Clearfield,7,6,6,
02/13/2022,Clinton,,3,,
02/13/2022,Columbia,2,7,6,
02/13/2022,Crawford,6,10,4,
02/13/2022,Cumberland,23,44,18,
01/01/2022,Lehigh,43,11,84,
04/12/2022,Lehigh,40,36,77,354
02/13/2022,Elk,1,1,2,
06/12/2022,Northumberland,,,1,2
02/13/2022,Fayette,19,9,17,
02/13/2022,Forest,,1,,
06/16/2021,Centre,96,305,,
02/13/2022,Fulton,,1,1,
02/13/2022,Greene,,,3,
02/13/2022,Huntingdon,1,1,2,
02/13/2022,Jefferson,3,3,1,
02/13/2022,Juniata,1,2,,
02/13/2022,Lawrence,4,5,8,
02/13/2022,Lebanon,16,29,33,
02/13/2022,Lycoming,3,5,10,
02/13/2022,Mckean,1,,,
02/13/2022,Mercer,8,10,13,
02/13/2022,Mifflin,3,1,2,
12/18/2021,Cumberland,294,361,505,
10/24/2021,Lebanon,20,31,84,
02/13/2022,Northampton,28,45,25,
04/21/2022,Mckean,1,10,4,119
04/26/2022,Perry,4,15,23,55
02/13/2022,Perry,4,3,3,
12/31/2020,Lebanon,152,,,
02/13/2022,Pike,10,6,10,
02/13/2022,Potter,1,,,
01/04/2021,Schuylkill,251,1,,
02/13/2022,Snyder,3,2,4,
02/13/2022,Somerset,8,3,3,
02/13/2022,Sullivan,1,2,1,
02/13/2022,Susquehanna,2,3,,
02/13/2022,Union,,2,3,
02/13/2022,Venango,1,7,3,
02/13/2022,Warren,,3,1,
02/13/2022,Bucks,57,121,77,
02/13/2022,Wayne,3,4,4,
06/28/2021,Lancaster,282,526,,
02/13/2022,Wyoming,,1,,
02/13/2022,York,40,56,30,
02/14/2022,Adams,8,26,29,
02/14/2022,Armstrong,11,9,14,
04/21/2021,Cumberland,1382,1934,,
02/14/2022,Bedford,4,8,11,
03/17/2021,Wayne,466,243,,
02/14/2022,Blair,7,36,29,
02/14/2022,Bradford,8,6,31,
02/14/2022,Butler,25,27,32,
02/14/2022,Cameron,,,2,
02/14/2022,Carbon,12,15,19,
07/03/2022,Lawrence,,,1,3
02/14/2022,Clarion,3,6,4,
02/14/2022,Clinton,4,5,6,
02/14/2022,Columbia,6,15,21,
02/14/2022,Crawford,7,18,16,
06/08/2022,Lawrence,11,7,9,63
04/04/2022,Indiana,11,9,16,79
02/14/2022,Elk,,2,3,
02/14/2022,Erie,41,48,89,
02/14/2022,Fayette,19,29,23,
02/14/2022,Forest,,,1,
02/14/2022,Fulton,1,2,1,
02/14/2022,Greene,6,5,3,
02/14/2022,Indiana,8,10,11,
12/09/2021,Philadelphia,1931,1558,4949,
02/14/2022,Juniata,2,1,2,
01/05/2022,Venango,35,17,59,
02/14/2022,Lawrence,15,13,22,
11/17/2021,Union,62,9,144,
07/07/2021,Jefferson,29,39,,
02/14/2022,Mckean,9,12,6,
02/14/2022,Mifflin,6,13,10,
02/16/2021,Mifflin,177,285,,
06/05/2021,Chester,489,2134,,
02/14/2022,Montour,3,,4,
07/09/2022,York,18,17,13,51
12/30/2020,Erie,828,,,
06/09/2021,Chester,557,1992,,
08/25/2021,Lehigh,550,423,159,
01/29/2022,Montgomery,176,128,297,
02/14/2022,Potter,4,3,1,
06/25/2022,Mercer,1,1,4,11
02/14/2022,Snyder,9,6,11,
03/04/2021,Bucks,3741,1865,,
02/14/2022,Sullivan,,,1,
12/08/2021,York,449,324,1517,
02/14/2022,Tioga,5,16,17,
02/14/2022,Venango,4,10,12,
07/28/2021,Beaver,109,98,,
02/14/2022,Warren,8,6,6,
10/27/2021,Potter,15,11,53,
06/01/2022,Schuylkill,16,17,35,140
02/14/2022,Wyoming,,6,7,
10/27/2021,Perry,33,36,160,
04/26/2022,Bradford,6,9,8,47
05/13/2021,Pike,93,134,,
07/06/2022,Butler,7,10,20,29
02/15/2022,Armstrong,5,15,18,
02/15/2022,Beaver,34,40,68,
02/15/2022,Bedford,3,10,13,
11/10/2021,Mercer,128,48,375,
04/20/2021,Elk,58,97,,
06/26/2022,Crawford,1,,4,1
02/15/2022,Butler,35,26,31,
02/15/2022,Cameron,2,,,
02/15/2022,Carbon,22,12,18,
06/10/2022,Berks,41,47,70,175
02/16/2021,Pike,85,28,,
02/15/2022,Clarion,3,12,18,
02/15/2022,Clinton,4,12,15,
02/15/2022,Columbia,13,25,22,
02/15/2022,Crawford,11,11,29,
12/20/2020,Out-of-State,185,1,,
12/10/2021,Armstrong,75,77,326,
02/15/2022,Elk,1,7,9,
04/01/2021,Lycoming,524,674,,
02/17/2022,Lycoming,12,25,55,
02/15/2022,Forest,1,5,6,
04/29/2022,Warren,1,3,2,15
02/15/2022,Fulton,1,2,1,
02/15/2022,Greene,7,4,9,
02/15/2022,Huntingdon,3,8,11,
02/15/2022,Indiana,36,43,107,
02/15/2022,Jefferson,2,14,6,
02/15/2022,Juniata,13,17,13,
05/27/2022,Venango,2,10,6,29
07/09/2022,Crawford,5,7,5,13
02/15/2022,Lebanon,27,52,33,
06/04/2022,Clearfield,1,,3,10
05/17/2022,Chester,86,101,130,423
05/23/2021,Berks,320,1467,,
02/15/2022,Mifflin,8,26,26,
02/15/2022,Montour,3,7,10,
02/02/2021,Schuylkill,223,235,,
02/15/2022,Perry,8,18,14,
02/14/2021,Luzerne,555,379,,
02/15/2022,Pike,16,21,16,
02/15/2022,Potter,,3,10,
02/15/2022,Snyder,4,4,13,
02/15/2022,Somerset,9,11,14,
02/15/2022,Sullivan,,1,4,
02/15/2022,Susquehanna,12,6,8,
02/15/2022,Union,5,5,4,
02/15/2022,Venango,8,10,11,
02/15/2022,Warren,8,3,7,
06/14/2022,Huntingdon,6,1,3,3
02/15/2022,Wayne,15,6,9,
02/15/2022,Wyoming,1,4,6,
06/01/2022,Lebanon,12,15,25,108
05/13/2022,Franklin,15,19,21,103
06/01/2022,Washington,18,22,37,115
03/22/2021,Centre,186,767,,
06/15/2022,Lawrence,5,5,6,19
09/10/2021,Perry,41,45,3,
12/22/2021,Blair,133,97,331,
03/29/2021,Northumberland,203,285,,
02/16/2022,Blair,32,33,36,
02/16/2022,Bradford,14,4,33,
07/09/2021,Lehigh,405,596,,
01/29/2022,Crawford,25,18,26,
02/16/2022,Cambria,21,46,56,
02/16/2022,Cameron,,1,2,
02/15/2021,Northampton,946,934,,
02/08/2022,Monroe,40,90,107,
02/16/2022,Clarion,9,11,13,
02/16/2022,Clinton,8,23,14,
04/19/2022,York,78,79,99,672
02/16/2022,Crawford,15,25,35,
12/24/2020,Armstrong,21,,,
06/09/2022,Bedford,4,3,4,4
02/16/2022,Elk,2,9,8,
11/07/2021,Westmoreland,119,70,320,
12/18/2020,Dauphin,30,,,
02/16/2022,Forest,1,,3,
05/06/2022,Lycoming,14,11,18,97
02/16/2022,Fulton,,1,,
06/02/2021,Susquehanna,24,135,,
01/02/2021,Lancaster,582,,,
02/16/2022,Jefferson,5,10,12,
07/22/2021,Warren,27,11,,
06/21/2021,Franklin,64,69,,
09/23/2021,Westmoreland,175,183,146,
02/16/2022,Lawrence,15,19,18,
04/29/2022,Blair,14,12,8,59
06/11/2021,Washington,127,457,,
02/16/2022,Lycoming,20,31,36,
02/16/2022,Mckean,10,38,15,
04/10/2021,Schuylkill,516,521,,
04/01/2021,Snyder,212,80,,
01/23/2021,Adams,149,21,,
01/11/2021,Berks,741,338,,
02/16/2022,Montour,8,12,8,
06/16/2022,Adams,6,8,12,45
02/16/2022,Northumberland,22,30,15,
02/16/2022,Perry,7,8,16,
06/22/2021,Northumberland,69,128,,
02/16/2022,Potter,2,9,6,
06/03/2022,Westmoreland,37,27,55,193
03/14/2021,Chester,1259,1373,,
02/16/2022,Susquehanna,23,13,33,
02/16/2022,Tioga,11,11,9,
08/25/2021,York,357,339,67,
02/16/2022,Venango,9,28,14,
02/16/2022,Warren,6,6,9,
09/24/2021,Berks,372,348,133,
02/05/2022,Cumberland,93,123,140,
02/16/2022,Wyoming,1,7,11,
05/13/2021,Wyoming,49,162,,
02/17/2022,Adams,12,14,44,
02/17/2022,Armstrong,9,22,26,
02/17/2022,Bedford,15,3,4,
12/29/2021,York,539,314,1402,
08/13/2021,Cumberland,241,192,4,
06/23/2022,Lehigh,31,37,93,155
02/17/2022,Butler,27,58,54,
02/17/2022,Cambria,16,26,34,
02/17/2022,Cameron,2,,2,
08/09/2021,Bradford,50,18,,
05/15/2022,Potter,,1,,1
02/17/2022,Clarion,10,10,19,
06/05/2022,Wayne,2,3,1,2
02/17/2022,Clinton,1,7,12,
02/17/2022,Columbia,7,19,23,
02/17/2022,Crawford,10,28,38,
01/28/2022,Indiana,36,23,45,
01/23/2021,Luzerne,979,106,,
07/27/2021,Clinton,18,18,,
02/17/2022,Elk,6,5,5,
05/04/2022,Potter,,5,1,10
02/17/2022,Fayette,24,33,30,
02/17/2022,Forest,1,1,1,
02/17/2022,Fulton,,1,5,
02/17/2022,Greene,4,11,8,
02/17/2022,Huntingdon,8,6,7,
02/17/2022,Indiana,9,11,20,
02/17/2022,Jefferson,7,16,12,
06/25/2022,Juniata,,,4,3
05/09/2022,Dauphin,18,39,45,182
10/20/2021,Columbia,19,37,175,
02/17/2022,Lawrence,19,27,36,
02/17/2022,Lebanon,24,40,45,
05/03/2022,Crawford,5,16,10,62
07/12/2021,Schuylkill,59,57,,
02/17/2022,Mercer,14,42,24,
02/17/2022,Mifflin,7,13,27,
08/31/2021,Montour,6,13,,
10/20/2021,Lancaster,231,229,829,
07/26/2021,Franklin,104,57,,
02/17/2022,Northumberland,11,27,35,
04/08/2022,Monroe,50,44,55,171
08/24/2021,Northumberland,88,64,7,
06/01/2022,Clinton,7,3,5,22
04/19/2022,Out-of-State,258,155,83,127
02/17/2022,Snyder,6,7,8,
02/17/2022,Sullivan,,1,4,
04/22/2022,Northumberland,6,12,9,63
02/17/2022,Union,2,4,15,
02/17/2022,Warren,4,3,7,
05/05/2021,Crawford,91,146,,
02/17/2022,Wyoming,1,10,4,
10/28/2021,Perry,53,29,131,
02/18/2022,Adams,18,38,42,
07/30/2021,Chester,364,317,,
02/18/2022,Armstrong,16,15,29,
06/22/2022,Westmoreland,26,28,54,137
02/18/2022,Bedford,5,6,9,
01/02/2022,Chester,370,111,567,
02/18/2022,Blair,34,46,53,
06/10/2022,Allegheny,170,204,351,742
02/18/2021,Clearfield,61,117,,
02/18/2022,Butler,45,58,126,
02/18/2022,Cambria,17,28,59,
02/18/2022,Cameron,,1,,
02/27/2022,Bucks,65,52,81,
02/18/2022,Centre,43,33,71,
07/27/2021,Chester,440,287,,
02/18/2022,Clarion,7,10,12,
11/30/2021,Carbon,57,27,227,
02/19/2021,Venango,574,36,,
12/03/2021,Philadelphia,2383,2104,6244,
06/29/2022,Huntingdon,3,5,3,16
04/22/2021,Carbon,227,616,,
06/09/2022,Susquehanna,6,3,3,13
02/18/2022,Elk,4,10,6,
04/30/2022,Blair,5,4,6,20
02/18/2022,Fayette,24,39,43,
02/18/2022,Forest,1,2,,
04/28/2021,Lebanon,366,789,,
02/18/2022,Greene,12,16,15,
08/29/2021,Luzerne,120,124,20,
02/18/2022,Jefferson,2,13,9,
05/28/2021,Allegheny,1734,2273,,
02/18/2022,Juniata,5,7,8,
10/17/2021,Cambria,23,31,61,
08/27/2021,Bucks,541,589,190,
02/18/2022,Lawrence,15,27,20,
04/19/2022,Bucks,354,247,213,987
03/05/2021,Juniata,42,151,,
08/15/2021,Mercer,38,20,4,
02/18/2022,Mckean,6,9,1,
03/28/2021,Union,29,77,,
02/18/2022,Mifflin,13,12,21,
06/03/2022,Indiana,9,8,12,34
02/18/2022,Montour,8,5,13,
02/12/2021,Blair,1230,286,,
02/02/2022,Lebanon,61,62,62,
02/18/2022,Perry,17,14,33,
12/29/2021,Clearfield,60,44,132,
02/18/2022,Pike,28,20,31,
02/18/2022,Potter,3,5,6,
02/05/2021,Allegheny,5527,2662,,
10/03/2021,Fayette,55,48,76,
02/18/2022,Somerset,14,26,16,
02/18/2022,Sullivan,,1,3,
11/07/2021,Butler,77,43,130,
02/18/2022,Tioga,9,8,25,
06/24/2022,Susquehanna,3,,3,6
02/18/2022,Venango,13,17,19,
02/18/2022,Warren,2,9,18,
04/23/2021,Butler,1132,633,,
09/28/2021,Cambria,78,89,145,
02/18/2022,Wyoming,8,5,6,
07/10/2021,Butler,60,62,,
05/07/2022,Jefferson,5,2,2,8
02/19/2022,Adams,11,21,28,
12/11/2021,Carbon,42,33,141,
02/19/2022,Armstrong,3,11,6,
02/19/2022,Beaver,20,29,32,
03/20/2021,Pike,242,98,,
02/19/2022,Blair,11,14,16,
02/19/2022,Bradford,6,7,3,
02/19/2022,Butler,23,24,45,
02/19/2022,Cameron,,1,1,
02/19/2022,Carbon,8,7,17,
03/24/2021,Lehigh,3920,1195,,
02/19/2022,Clarion,5,3,4,
02/19/2022,Clearfield,7,5,10,
03/11/2021,Erie,1134,1474,,
02/19/2022,Columbia,9,8,11,
04/14/2021,Lackawanna,747,1256,,
01/12/2021,Armstrong,250,54,,
02/19/2022,Elk,4,4,1,
02/19/2022,Erie,45,64,49,
02/19/2022,Forest,,2,,
02/19/2022,Fulton,,1,,
02/19/2022,Greene,2,6,1,
02/19/2022,Huntingdon,2,2,11,
02/19/2022,Indiana,9,10,9,
02/19/2022,Jefferson,8,9,4,
03/01/2022,Luzerne,54,47,74,
01/26/2022,Out-of-State,804,313,329,
11/28/2021,Northampton,93,47,253,
04/27/2022,Snyder,1,2,1,26
05/04/2021,Butler,333,1336,,
02/19/2022,Luzerne,36,61,54,
03/09/2022,Franklin,16,14,21,
02/19/2022,Mckean,4,5,4,
02/19/2022,Mercer,6,6,20,
02/19/2022,Mifflin,5,2,2,
03/19/2021,Adams,622,585,,
12/10/2021,Bradford,67,55,153,
02/19/2022,Montour,1,1,4,
11/14/2021,Monroe,67,20,63,
05/12/2021,Clearfield,46,500,,
02/19/2022,Perry,12,14,10,
02/19/2022,Potter,,,1,
02/19/2022,Schuylkill,27,29,23,
02/19/2022,Snyder,3,12,11,
02/19/2022,Sullivan,1,,,
02/19/2022,Susquehanna,4,6,3,
02/19/2022,Tioga,4,2,4,
02/19/2022,Union,7,7,3,
02/19/2022,Venango,3,10,6,
02/19/2022,Warren,2,6,7,
02/19/2022,Washington,21,41,47,
02/19/2022,Wayne,6,7,8,
12/17/2020,Chester,53,,,
02/19/2022,Wyoming,2,5,2,
02/19/2022,York,81,82,112,
08/25/2021,Allegheny,744,810,320,
02/20/2022,Adams,6,4,7,
09/03/2021,York,347,421,121,
02/20/2022,Armstrong,2,6,7,
02/20/2022,Beaver,10,25,18,
02/20/2022,Bedford,3,1,2,
02/20/2022,Blair,9,7,8,
02/20/2022,Bradford,2,2,2,
02/20/2022,Butler,9,10,23,
02/20/2022,Cambria,3,13,8,
02/20/2022,Cameron,1,4,1,
02/20/2022,Carbon,1,6,5,
01/12/2022,Mckean,23,15,32,
06/01/2022,Jefferson,4,,4,16
02/20/2022,Clarion,1,2,2,
02/20/2022,Clearfield,4,4,16,
02/20/2022,Clinton,1,2,2,
02/20/2022,Columbia,1,6,3,
02/20/2022,Crawford,14,7,4,
04/13/2022,Susquehanna,4,6,4,39
02/20/2022,Dauphin,27,48,46,
04/18/2022,Bucks,118,189,163,712
02/20/2022,Elk,,1,3,
02/20/2022,Erie,26,28,41,
02/20/2022,Fayette,5,8,15,
02/20/2022,Franklin,7,3,6,
02/20/2022,Greene,5,8,1,
02/20/2022,Huntingdon,,1,,
02/20/2022,Indiana,2,2,5,
02/20/2022,Jefferson,1,4,2,
02/20/2022,Juniata,1,,,
01/26/2021,Perry,94,29,,
05/09/2021,Wyoming,4,12,,
02/20/2022,Lawrence,7,7,22,
02/20/2022,Lebanon,10,14,14,
04/22/2021,Wyoming,76,178,,
06/08/2022,Tioga,2,6,2,12
01/08/2022,Lebanon,94,67,287,
02/20/2022,Mckean,4,7,7,
02/20/2022,Mercer,3,7,5,
10/06/2021,Delaware,561,463,953,
06/11/2021,Butler,157,541,,
02/20/2022,Montour,,3,,
04/13/2022,Erie,66,91,85,575
02/20/2022,Perry,1,3,10,
07/11/2022,Dauphin,25,33,36,76
05/02/2022,Bucks,84,112,90,495
02/20/2022,Schuylkill,7,11,14,
06/16/2022,Lancaster,27,33,65,231
02/20/2022,Somerset,2,6,5,
02/20/2022,Susquehanna,1,1,2,
02/20/2022,Tioga,1,,2,
02/20/2022,Union,,2,2,
02/20/2022,Venango,2,5,9,
02/20/2022,Warren,2,4,,
05/11/2022,Venango,6,5,3,17
06/23/2021,Fulton,6,4,,
08/06/2021,Huntingdon,47,32,,
02/20/2022,Wyoming,,1,1,
05/21/2021,Westmoreland,605,865,,
11/08/2021,Northampton,241,107,721,
02/21/2022,Adams,18,33,36,
05/12/2022,Mckean,7,4,7,27
06/26/2022,Venango,1,1,4,5
02/21/2022,Beaver,23,33,47,
02/21/2022,Bedford,4,5,15,
12/12/2021,Butler,66,30,134,
02/21/2022,Blair,23,32,40,
02/21/2022,Butler,33,18,43,
02/21/2022,Cameron,3,,1,
06/26/2022,Berks,6,8,9,18
02/21/2022,Clarion,5,5,2,
02/21/2022,Clearfield,5,23,20,
02/21/2022,Clinton,6,9,17,
02/21/2022,Columbia,8,14,19,
12/16/2020,Lackawanna,14,,,
08/26/2021,Elk,15,12,4,
02/17/2022,York,115,136,208,
06/30/2022,Lawrence,7,2,1,19
02/21/2022,Elk,6,14,13,
06/05/2021,Lebanon,168,320,,
02/21/2022,Forest,3,2,3,
02/21/2022,Franklin,21,40,67,
02/21/2022,Fulton,4,11,10,
02/21/2022,Indiana,12,8,9,
02/21/2022,Jefferson,8,8,11,
12/30/2020,Dauphin,573,,,
03/28/2021,Centre,85,145,,
06/01/2021,Butler,131,235,,
07/02/2022,Somerset,3,4,1,1
12/18/2021,Allegheny,1338,789,2541,
02/21/2022,Lycoming,15,20,34,
02/21/2022,Mckean,8,11,9,
02/21/2022,Mercer,9,14,17,
04/14/2022,Clinton,3,4,8,43
06/11/2022,Clarion,1,1,3,1
07/12/2021,Northumberland,22,65,,
02/21/2022,Montour,4,5,8,
06/21/2022,Cambria,5,11,7,26
02/21/2022,Northumberland,19,20,22,
07/01/2022,Venango,4,3,3,11
05/28/2022,Pike,5,5,5,4
02/21/2022,Pike,9,11,16,
02/21/2022,Potter,,5,2,
11/16/2021,Mercer,107,35,280,
11/09/2021,Snyder,17,11,255,
02/21/2022,Somerset,10,15,26,
02/21/2022,Susquehanna,2,12,7,
02/21/2022,Tioga,4,6,7,
02/21/2022,Union,5,4,11,
02/21/2022,Venango,2,4,5,
02/21/2022,Warren,4,6,12,
11/24/2021,Monroe,157,35,332,
02/21/2022,Wayne,6,4,12,
11/18/2021,Chester,1802,197,2078,
07/21/2021,Lancaster,439,349,,
05/04/2021,Lebanon,330,885,,
01/03/2022,Somerset,31,34,80,
03/21/2022,Crawford,5,8,8,
02/22/2022,Armstrong,7,17,14,
04/20/2022,Venango,5,4,11,37
02/22/2022,Blair,17,55,28,
02/22/2022,Bradford,9,6,10,
01/31/2022,Bedford,16,11,24,
06/02/2022,Lawrence,7,15,9,45
02/22/2022,Cameron,,1,1,
04/09/2021,Clinton,159,75,,
06/07/2022,Lebanon,6,7,10,29
02/22/2022,Clarion,4,8,3,
02/22/2022,Crawford,11,8,17,
02/17/2021,Luzerne,1044,993,,
06/18/2021,Monroe,233,415,,
02/22/2022,Elk,6,5,4,
03/03/2021,Tioga,215,37,,
02/22/2022,Forest,,,1,
10/08/2021,Northampton,135,224,511,
02/22/2022,Greene,6,6,6,
02/22/2022,Indiana,5,7,14,
02/22/2022,Jefferson,5,9,15,
05/06/2022,Forest,1,1,1,1
10/11/2021,Franklin,82,92,212,
01/11/2022,Cambria,87,45,171,
02/22/2022,Lawrence,7,26,11,
05/26/2022,Northampton,19,25,76,263
05/24/2022,Clinton,4,10,8,32
01/27/2022,Montour,9,1,22,
02/22/2022,Mckean,10,25,9,
02/22/2022,Mercer,17,10,26,
05/12/2021,Carbon,86,374,,
02/22/2022,Montour,1,3,5,
09/29/2021,Westmoreland,187,148,597,
12/16/2021,Philadelphia,2726,969,5841,
02/22/2022,Perry,2,8,12,
02/01/2021,Lancaster,679,685,,
02/22/2022,Pike,9,9,10,
02/22/2022,Potter,4,10,,
05/20/2022,Juniata,4,,4,12
02/22/2022,Snyder,4,2,2,
02/22/2022,Sullivan,1,,2,
02/22/2022,Susquehanna,4,7,17,
02/22/2022,Tioga,6,12,23,
02/22/2022,Union,2,11,9,
02/22/2022,Venango,4,10,10,
02/22/2022,Warren,,4,6,
07/01/2021,Washington,85,143,,
02/22/2022,Wayne,10,5,17,
02/22/2022,Wyoming,2,4,10,
11/03/2021,Greene,42,24,305,
04/04/2021,Susquehanna,19,2,,
02/23/2022,Adams,12,10,20,
04/01/2021,Mifflin,193,271,,
03/01/2021,Butler,625,1387,,
09/28/2021,Westmoreland,213,147,621,
10/19/2021,Snyder,17,8,55,
08/18/2021,Northampton,227,217,79,
12/17/2021,Sullivan,8,9,31,
02/23/2022,Cameron,,1,3,
12/10/2021,Potter,28,22,72,
07/13/2021,Westmoreland,137,154,,
10/10/2021,Chester,127,101,233,
02/23/2022,Clearfield,20,36,28,
02/23/2022,Clinton,4,14,8,
02/23/2022,Columbia,10,22,14,
07/13/2021,Chester,308,376,,
07/04/2022,Mifflin,1,1,2,
09/30/2021,Northumberland,31,42,184,
10/20/2021,Centre,61,40,228,
02/23/2022,Elk,3,5,22,
10/04/2021,Lehigh,177,333,675,
01/04/2022,Lancaster,622,345,1521,
02/23/2022,Forest,5,3,2,
09/21/2021,Jefferson,19,19,14,
02/23/2022,Fulton,,2,,
02/23/2022,Greene,4,5,10,
02/23/2022,Indiana,7,10,22,
02/23/2022,Jefferson,2,6,11,
12/18/2020,Lehigh,755,,,
09/05/2021,Bucks,204,244,58,
08/09/2021,Susquehanna,22,23,,
02/23/2022,Lawrence,13,22,24,
11/28/2021,Franklin,35,19,47,
10/04/2021,Tioga,28,16,31,
01/09/2022,Luzerne,127,35,207,
02/23/2022,Mckean,11,19,14,
02/23/2022,Mercer,23,29,23,
03/29/2022,Schuylkill,9,11,22,6
02/23/2022,Monroe,29,15,41,
05/04/2022,Cambria,11,10,14,71
02/23/2022,Montour,3,13,3,
05/22/2021,Cambria,96,609,,
02/23/2022,Perry,4,9,11,
11/10/2021,Dauphin,386,119,741,
02/23/2022,Pike,10,10,16,
02/23/2022,Potter,2,1,5,
04/19/2021,Butler,1309,555,,
06/07/2022,Jefferson,,2,1,9
12/02/2021,Lycoming,155,82,317,
02/23/2022,Sullivan,,1,1,
02/23/2022,Susquehanna,6,9,8,
02/23/2022,Tioga,11,11,22,
02/23/2022,Union,2,9,9,
02/23/2022,Venango,3,7,10,
02/23/2022,Warren,12,7,10,
02/23/2022,Washington,25,61,51,
01/08/2022,Schuylkill,85,57,197,
08/16/2021,York,335,284,43,
02/23/2022,Wyoming,5,9,10,
10/26/2021,Snyder,15,16,90,
01/26/2022,Erie,89,90,125,
02/24/2022,Adams,6,16,42,
06/28/2022,Fayette,14,12,14,34
02/24/2022,Armstrong,9,15,17,
02/24/2022,Bedford,7,5,8,
06/17/2022,Westmoreland,13,35,57,97
01/21/2022,Lackawanna,153,107,347,
01/10/2021,Dauphin,201,172,,
02/24/2022,Butler,23,20,45,
02/24/2022,Cameron,,2,1,
02/24/2022,Carbon,7,10,25,
06/02/2022,Snyder,4,1,4,23
01/22/2022,Erie,122,67,176,
01/01/2022,Carbon,1,4,12,
02/24/2022,Clinton,8,3,12,
02/24/2022,Crawford,9,10,21,
01/31/2021,Schuylkill,80,23,,
02/24/2022,Elk,5,4,7,
02/24/2022,Erie,48,44,80,
02/24/2022,Fayette,19,28,31,
02/24/2022,Forest,1,1,1,
12/18/2020,Centre,310,,,
02/24/2022,Fulton,3,3,12,
02/24/2022,Greene,4,9,5,
10/19/2021,Centre,85,47,248,
11/07/2021,Berks,206,73,375,
05/21/2022,Northumberland,9,2,11,21
03/06/2021,Blair,273,353,,
06/11/2021,Somerset,28,96,,
02/24/2022,Lawrence,9,24,27,
02/24/2022,Lebanon,32,36,34,
12/29/2020,Washington,595,,,
10/18/2021,Perry,19,18,21,
05/08/2021,Northampton,598,1700,,
02/24/2022,Mckean,1,7,17,
02/24/2022,Mercer,14,18,28,
02/24/2022,Mifflin,5,5,13,
07/02/2022,Bedford,1,,2,4
02/24/2022,Montour,2,3,14,
06/09/2022,Lehigh,42,37,100,193
06/22/2022,Franklin,8,9,17,49
02/24/2022,Perry,6,5,6,
08/25/2021,Erie,226,175,44,
02/24/2022,Potter,3,8,3,
11/02/2021,Bradford,50,16,216,
02/24/2022,Somerset,8,15,17,
02/09/2021,Westmoreland,1140,704,,
02/24/2022,Susquehanna,6,3,15,
02/24/2022,Tioga,,4,4,
02/24/2022,Venango,6,4,11,
02/24/2022,Warren,5,6,8,
04/15/2022,Mercer,9,26,23,79
02/24/2022,Wayne,6,7,7,
06/26/2022,Jefferson,,,,1
02/24/2022,Wyoming,5,8,7,
10/10/2021,Bucks,219,169,438,
02/04/2022,Potter,1,3,1,
02/25/2022,Armstrong,13,16,34,
02/25/2022,Beaver,25,32,57,
02/25/2022,Bedford,3,6,4,
03/25/2022,Greene,2,4,5,
02/25/2022,Bradford,8,5,17,
01/22/2021,Snyder,351,5,,
02/25/2022,Butler,45,45,76,
02/25/2022,Cameron,,2,,
09/14/2021,Out-of-State,493,478,51,
06/29/2022,Beaver,11,17,25,46
02/25/2022,Clarion,3,7,8,
03/30/2021,Philadelphia,7197,11257,,
02/25/2022,Clinton,5,,8,
02/25/2022,Columbia,4,12,22,
04/01/2021,Allegheny,8925,11303,,
11/24/2021,Philadelphia,1797,896,3647,
02/25/2022,Elk,3,2,5,
09/08/2021,Washington,111,122,41,
06/30/2022,Crawford,4,5,6,13
02/09/2021,Susquehanna,101,44,,
02/25/2022,Fulton,1,2,5,
09/04/2021,Erie,104,112,20,
02/25/2022,Huntingdon,5,6,10,
02/25/2022,Jefferson,4,13,4,
12/29/2021,Wayne,71,32,109,
02/25/2022,Lawrence,15,12,27,
05/15/2021,Adams,138,298,,
06/17/2021,Snyder,9,45,,
02/25/2022,Lycoming,15,25,36,
02/25/2022,Mckean,7,4,11,
02/25/2022,Mifflin,6,7,13,
04/20/2022,Lehigh,48,39,59,362
12/19/2021,Northumberland,33,23,114,
01/14/2021,Union,59,14,,
02/22/2021,Schuylkill,119,228,,
03/22/2021,Snyder,88,36,,
02/25/2022,Pike,4,9,10,
02/25/2022,Potter,1,,2,
